MerchantID,Merchant Name,Category
38230,Williams-Stephens,Clothing
38233,Noble-Rocha,Clothing
38234,"Brown, Williams and Norman",Clothing
38235,Bond and Sons,Travel
38236,"Walker, Stewart and Riddle",Clothing
38237,"Edwards, Johnson and Harris",Electronics
38238,"Collins, Nelson and Jones",Travel
38239,"Eaton, Smith and Shelton",Electronics
38242,Dickerson LLC,Restaurant
38244,Oconnor-Gaines,Travel
38245,Holmes-Thompson,Restaurant
38246,"Williams, Reese and Garcia",Clothing
38247,"Gonzalez, Rodriguez and Riley",Clothing
38248,"Clay, Woodard and Wilson",Cosmetic
38249,Salazar-Kaufman,Electronics
38250,"Wood, Frank and Davis",Restaurant
38252,Blake-Black,Electronics
38253,Perez-Rose,Market
38254,Kim-Richmond,Restaurant
38255,"Rodriguez, Fletcher and Ward",Market
38256,"Webb, Holt and Morse",Market
38257,"Mccormick, Walker and Odonnell",Electronics
38258,"Griffin, Griffith and Wilkins",Electronics
38259,"Woods, Wood and Holmes",Market
38260,Torres-Floyd,Market
38261,Brown-Lopez,Market
38262,"Thomas, Sanders and Beltran",Market
38263,"Wallace, Jimenez and Nelson",Market
38264,Boyd PLC,Travel
38265,Williams-Ball,Clothing
38266,"Odonnell, Watson and Huang",Travel
38267,Pittman Group,Clothing
38268,"Beck, Scott and Morgan",Electronics
38269,"Anderson, Shannon and Lawson",Clothing
38270,"Le, Holmes and Carr",Travel
38271,"Chaney, Smith and Sampson",Market
38272,Collins-Carney,Travel
38274,Torres-Contreras,Travel
38275,"White, Garcia and Moore",Electronics
38276,Ayala-Martinez,Cosmetic
38279,Butler-Fisher,Market
38280,"Harper, Ford and Simpson",Clothing
38281,"Cook, Moore and Rodriguez",Market
38284,"Rocha, Silva and Ellis",Market
38285,King-Spencer,Market
38286,Gates-Castillo,Electronics
38287,"Morrison, Parker and Jones",Market
38288,"Scott, Oliver and Burnett",Clothing
38289,"Clayton, Le and Lee",Travel
38290,Delgado-Chang,Restaurant
38291,Wright-Kelly,Travel
38292,Donaldson and Sons,Restaurant
38293,"White, Sanchez and Douglas",Clothing
38294,Simmons-Villanueva,Restaurant
38295,Fuentes-Wise,Travel
38296,"Waters, Santos and Meyer",Cosmetic
38297,"Petersen, Hughes and Cook",Cosmetic
38298,"Allen, Smith and Mack",Electronics
38299,"Brown, Hull and Velasquez",Clothing
38300,Mcfarland-Hansen,Cosmetic
38301,Hebert-Rosales,Cosmetic
38302,"Roth, Armstrong and Allen",Clothing
38303,"Bautista, Evans and Roberts",Restaurant
38304,Meyer-Perkins,Clothing
38305,Frey Inc,Market
38306,"Smith, Miller and Williams",Restaurant
38307,"Shaffer, Zimmerman and Douglas",Cosmetic
38308,Munoz-Porter,Travel
38309,Rodriguez-Hamilton,Travel
38310,"Stewart, Walker and Taylor",Electronics
38311,Chen-Macias,Clothing
38312,Allen-Ramirez,Clothing
38313,"Hall, Bass and Perez",Clothing
38314,"Johnson, Fields and Casey",Market
38315,"Evans, Velasquez and Mitchell",Clothing
38317,Willis-Rasmussen,Travel
38318,Larson-French,Electronics
38319,"Baker, Torres and Mcdonald",Clothing
38320,"Page, Bryant and Bates",Cosmetic
38321,Mcfarland-Aguilar,Restaurant
38323,Grant-Hughes,Clothing
38325,Thomas-Rose,Electronics
38326,Compton-Lee,Cosmetic
38327,"Mcdonald, Haley and Castro",Cosmetic
38328,Baker-Jennings,Cosmetic
38329,"Williams, Burnett and Fitzgerald",Restaurant
38330,"Little, Russell and Randall",Travel
38331,Gallegos-Ford,Market
38332,Daniels-King,Clothing
38333,Franklin-Diaz,Cosmetic
38334,Parks-Thomas,Cosmetic
38335,Miranda-James,Clothing
38337,Chambers-Crane,Restaurant
38338,Howard-Hernandez,Electronics
38339,"Thompson, Stokes and Marshall",Market
38341,Quinn-Wall,Travel
38342,Powell-Lopez,Electronics
38343,Hopkins-Harrell,Electronics
38344,"Mcbride, Robertson and Church",Cosmetic
38345,Rogers-Barton,Clothing
38346,"Hoffman, Brown and Edwards",Cosmetic
38347,"Jennings, Wood and Nichols",Cosmetic
38349,"Williams, Briggs and Smith",Electronics
38350,"Smith, Miller and Thompson",Cosmetic
38351,"Wilson, Thompson and Knight",Clothing
38352,"Oliver, Boyle and Butler",Restaurant
38353,"Galvan, Watkins and Ochoa",Cosmetic
38354,Mcknight-Juarez,Travel
38355,"Mayo, Moore and Conley",Clothing
38357,Arnold-Johnson,Restaurant
38358,"Frazier, Smith and Cruz",Clothing
38359,Acosta Ltd,Electronics
38360,"Ingram, Hardy and Wright",Restaurant
38361,Stuart-Parker,Travel
38362,"Gordon, Jefferson and Wright",Electronics
38363,"Myers, Blankenship and Ortiz",Electronics
38366,Simpson-Whitney,Market
38368,Powell-James,Restaurant
38369,"Huffman, Martinez and Chavez",Restaurant
38370,Johnson-Hester,Cosmetic
38371,"Suarez, Hernandez and Ewing",Clothing
38372,Mccarthy-Wilson,Travel
38373,"Brown, Campbell and Cummings",Travel
38374,Gutierrez-Cabrera,Market
38375,"Kemp, Perez and Garcia",Electronics
38376,Jordan-Thompson,Market
38377,"Daniels, Perry and Parker",Travel
38378,Whitney-Shaw,Cosmetic
38379,"Wagner, Greene and Johnson",Electronics
38380,"Martinez, King and Owens",Restaurant
38381,Burns-Ryan,Restaurant
38382,"King, Perez and Miller",Clothing
38383,Shields-Baker,Restaurant
38385,"Richard, Martinez and Mendez",Cosmetic
38386,"Hall, Johnson and Phillips",Electronics
38387,Jones-Barrera,Market
38388,Shepherd-Smith,Cosmetic
38390,"Tran, Campbell and Powell",Cosmetic
38391,Alvarado-Velazquez,Electronics
38392,George-Mcintosh,Electronics
38393,Taylor-Flores,Cosmetic
38394,Franklin-Rodriguez,Cosmetic
38396,"Warner, Moore and Smith",Market
38398,"Johnson, Nichols and Horne",Restaurant
38399,"Wagner, Williams and Flores",Restaurant
38400,"Noble, Gutierrez and Espinoza",Restaurant
38401,"Smith, Dominguez and Lyons",Travel
38402,Montoya-Brewer,Travel
38403,Beltran-Johnson,Travel
38404,Peters-Chavez,Travel
38407,"Swanson, Diaz and Goodman",Cosmetic
38408,"Ross, Logan and Hudson",Electronics
38410,"Palmer, Montgomery and Leon",Cosmetic
38411,Sanchez-Thompson,Cosmetic
38412,"Freeman, Williams and Brown",Restaurant
38414,Chaney-Davis,Market
38416,Johnson-Bentley,Cosmetic
38417,Weaver-Winters,Cosmetic
38419,Whitney-Simmons,Market
38420,Gallagher and Sons,Electronics
38421,White-Hernandez,Restaurant
38423,Anderson-Hall,Clothing
38425,Ramirez-Ortiz,Restaurant
38426,Anderson-Neal,Cosmetic
38427,Harris-Lane,Cosmetic
38428,Stephens-Spencer,Restaurant
38430,Mcclure LLC,Travel
38432,Mooney Group,Travel
38433,Huerta-Jones,Electronics
38434,"Edwards, Lopez and Mcgrath",Electronics
38436,"Robertson, King and Smith",Cosmetic
38437,"Phillips, Gonzales and Odonnell",Travel
38438,Davila-Mcmillan,Restaurant
38439,"Moran, Brown and Robinson",Clothing
38440,"Jones, Porter and Nguyen",Market
38444,"Carter, Rodriguez and Ross",Market
38445,Mendoza-Martinez,Cosmetic
38446,"Payne, Stanley and Little",Cosmetic
38447,"Lynch, Marquez and Rhodes",Market
38450,Norris-Goodman,Market
38451,Thornton-Torres,Electronics
38452,Hernandez-Torres,Restaurant
38453,"Townsend, Murray and Thomas",Market
38455,Martin-Saunders,Cosmetic
38457,"Vazquez, Smith and Patterson",Clothing
38458,"Burgess, Barber and Moore",Clothing
38459,Ortega-Sanchez,Market
38460,Gibson-Roberts,Restaurant
38461,"Waters, Blankenship and Hester",Restaurant
38462,"Young, Pierce and Hernandez",Travel
38463,Haas LLC,Restaurant
38465,Baker-Colon,Clothing
38466,"Barton, Parks and Marshall",Electronics
38467,"Taylor, Smith and Walls",Restaurant
38468,"Marquez, Garza and Hill",Clothing
38469,"Larson, Arellano and Jones",Electronics
38470,"Fox, Galloway and Lowe",Clothing
38471,"Williams, Holt and Washington",Clothing
38473,"Lee, Wilson and Little",Cosmetic
38474,"Reid, Vargas and Jones",Cosmetic
38475,Hicks-Phillips,Cosmetic
38476,"Morales, Rhodes and Jackson",Clothing
38477,"Bailey, Brennan and Nicholson",Travel
38478,"Stokes, Shaw and Guerrero",Restaurant
38480,"Adams, Adams and Holloway",Electronics
38481,Thomas-Navarro,Clothing
38482,Madden-Barrera,Electronics
38484,"Grant, Baker and Hickman",Market
38485,Robinson-Jordan,Restaurant
38487,"Smith, Martin and Gibbs",Travel
38488,Villegas-Ford,Cosmetic
38489,"Pearson, Kemp and Davis",Travel
38490,Fitzgerald-Mcfarland,Market
38491,"Williams, Velazquez and Bryant",Cosmetic
38492,Washington-Cox,Cosmetic
38493,"Burns, Huerta and Jimenez",Cosmetic
38495,Oneill Ltd,Market
38496,"Young, Miles and Peterson",Travel
38497,Carpenter-Roberts,Restaurant
38498,"Macdonald, Oconnor and Wilson",Travel
38499,Cox-Larsen,Market
38502,"Miller, Torres and Fowler",Electronics
38503,Petty Ltd,Market
38507,"Morrison, Navarro and Griffin",Restaurant
38508,Flores-Barker,Clothing
38510,"Rodriguez, Osborne and Green",Restaurant
38511,Black-Marshall,Travel
38512,"Gardner, Schwartz and Alexander",Market
38513,Mata Group,Restaurant
38514,Clark-Jones,Clothing
38515,Lambert-Cunningham,Travel
38516,Hopkins-Lewis,Clothing
38518,Johnston-Schneider,Travel
38519,"Fletcher, Vasquez and Reid",Cosmetic
38522,Cox-Cooper,Electronics
38523,Lambert-Bartlett,Market
38525,"Washington, Hall and Schaefer",Clothing
38526,Keller-Rollins,Market
38527,"Lang, Doyle and White",Market
38528,Stephens-Strickland,Restaurant
38529,"Gillespie, Barker and Powers",Travel
38530,Wall and Sons,Market
38531,Terrell and Sons,Clothing
38533,Burns-Morgan,Clothing
38535,Wilson-Perez,Market
38536,"Munoz, Allen and Davenport",Clothing
38537,Delacruz-Moore,Restaurant
38538,Perez-Watson,Electronics
38539,"Nelson, Gutierrez and Wagner",Clothing
38540,"Rodriguez, Hampton and Thompson",Travel
38541,"Taylor, Mcknight and Fuentes",Cosmetic
38542,"Pennington, Juarez and Sanchez",Restaurant
38543,Morton LLC,Market
38544,Bowman-Simpson,Cosmetic
38546,"Murphy, Hinton and Evans",Restaurant
38548,"Barnett, Mendoza and Jimenez",Restaurant
38549,Massey-Duarte,Restaurant
38550,"Waters, May and Burch",Restaurant
38551,Wood-French,Travel
38552,Benjamin-Fry,Clothing
38553,Schwartz Inc,Market
38554,Miller-Cook,Clothing
38556,"Villarreal, Mendoza and Jones",Market
38557,"Hicks, Bradford and Wright",Clothing
38558,"Kennedy, Harrison and Baker",Market
38559,"Hampton, Williams and Williams",Clothing
38560,Miller-Richards,Travel
38561,Smith-Park,Market
38562,"Hickman, Caldwell and Joseph",Travel
38563,Murray-Best,Clothing
38564,Kelley-Alvarez,Market
38565,"Rodriguez, Lang and Mays",Restaurant
38566,"Warren, Brown and Green",Restaurant
38568,Castro-Brown,Restaurant
38569,Smith-Stone,Clothing
38570,"Lamb, York and Stewart",Cosmetic
38571,"Jones, Dixon and Brooks",Market
38573,Thomas-Warren,Clothing
38574,"Johnson, Stuart and Webb",Cosmetic
38575,"Silva, Santana and Wolfe",Market
38576,"Bean, Jones and Thomas",Clothing
38577,"Hart, Kelly and Mckee",Clothing
38578,Johnson-Nunez,Cosmetic
38580,Farmer-Spencer,Cosmetic
38582,Walters-Daniel,Electronics
38583,"Marks, Callahan and Brooks",Clothing
38584,Figueroa-Sanchez,Clothing
38585,"Oconnell, Ward and Harrington",Cosmetic
38586,"King, Torres and Richards",Cosmetic
38587,"Romero, Allen and Murray",Cosmetic
38588,"James, Garcia and Schaefer",Electronics
38589,"Grimes, Jackson and Stevens",Cosmetic
38591,"Richards, Charles and Hudson",Restaurant
38592,Garner-Poole,Electronics
38594,Patrick-Bautista,Market
38597,Lara-Lewis,Cosmetic
38598,"Morgan, Warner and Baird",Travel
38599,"Burnett, Peterson and Meyer",Clothing
38600,"Cordova, Meyer and Cunningham",Electronics
38601,Shea-Simmons,Cosmetic
38602,Flowers-Wallace,Restaurant
38603,Sheppard-Woods,Travel
38604,"Black, Marshall and Martin",Restaurant
38605,Potter-Thomas,Cosmetic
38607,"Williams, Phillips and Davis",Clothing
38608,Morgan-Austin,Market
38609,"Byrd, Brown and Howell",Market
38610,"Keith, Montoya and Pope",Travel
38611,Johnson-Hamilton,Electronics
38612,Barker-Rivera,Cosmetic
38613,Owen-Prince,Travel
38614,"Thompson, Brown and Herrera",Cosmetic
38615,"Ray, Scott and Thomas",Electronics
38616,"Alvarez, Torres and Murillo",Clothing
38618,Thompson-Lam,Travel
38619,Navarro-Sutton,Travel
38620,White-Gordon,Restaurant
38621,"Greene, Johnson and Finley",Clothing
38622,"Mckee, Hogan and Meadows",Market
38623,Wang-Torres,Clothing
38624,"Day, Bryant and White",Restaurant
38625,Mcconnell-Flores,Market
38626,Singh-Mitchell,Restaurant
38627,Benton-Hernandez,Restaurant
38628,"Chase, Welch and Carpenter",Restaurant
38629,Williams-Matthews,Clothing
38630,Espinoza-Baldwin,Clothing
38631,Martin-Reilly,Restaurant
38632,"Henson, Clayton and Burke",Cosmetic
38633,"Bell, Wright and Kelly",Travel
38636,Carr-Bailey,Market
38637,"Hines, Williams and Simmons",Clothing
38638,Tucker-Coleman,Market
38639,White-Jackson,Electronics
38640,"Anderson, Ramirez and Wilson",Market
38641,"White, Green and Boyd",Restaurant
38642,"Burke, Nicholson and Hall",Travel
38643,"Shah, Hawkins and Howard",Clothing
38644,"Davis, Thompson and Kim",Electronics
38645,"Harmon, Fields and Young",Clothing
38646,"Stewart, Gomez and Ryan",Market
38647,"Barnes, Decker and Crawford",Travel
38648,"George, Collier and Medina",Travel
38649,Wagner-Yoder,Clothing
38650,Sullivan-Valdez,Electronics
38652,"Landry, Flores and Carter",Clothing
38653,Lewis-Moore,Cosmetic
38655,"Vargas, Williams and Lane",Clothing
38656,"Serrano, Nunez and Gomez",Electronics
38657,Sosa-Black,Electronics
38658,"Fleming, Myers and James",Electronics
38659,Jones-Hernandez,Cosmetic
38660,Nelson-Moody,Cosmetic
38661,"Morgan, Wiggins and Hawkins",Restaurant
38662,"Waters, Andrews and Coleman",Market
38664,Acosta-Watson,Electronics
38665,"Clarke, Adams and James",Travel
38666,"Holder, Hernandez and Graham",Electronics
38667,"Green, Bauer and Watson",Travel
38668,"Walter, Wong and Martin",Market
38669,Wood-Roberts,Market
38670,Kaufman-Green,Electronics
38671,Elliott-Cain,Electronics
38673,"Garcia, Adams and Rangel",Electronics
38674,"Johnson, Small and Greene",Travel
38675,Bonilla-Bailey,Clothing
38677,"Love, Garcia and Michael",Restaurant
38678,"Scott, Zamora and Torres",Market
38679,Alvarez-Berg,Travel
38680,Hart-Gonzales,Clothing
38681,Howe Ltd,Travel
38682,Paul-Winters,Electronics
38683,"Jefferson, Weber and Heath",Electronics
38684,"Howard, Henderson and Elliott",Cosmetic
38685,"Williams, Hayes and Woods",Market
38686,"Cervantes, Wood and Howard",Electronics
38688,Brock-Lee,Clothing
38690,Melton-Becker,Travel
38692,Austin-Gutierrez,Market
38694,"Ballard, Wallace and Dixon",Market
38695,Anderson-Carpenter,Cosmetic
38696,Owen-Villanueva,Market
38697,Robles Ltd,Electronics
38698,Lutz-Payne,Restaurant
38699,"Stephenson, Gonzales and Wang",Market
38702,Olson-Haynes,Clothing
38703,"Hansen, Hernandez and Singh",Travel
38704,"Palmer, Miller and Schmitt",Cosmetic
38705,"Miller, Flores and Williams",Electronics
38706,"Mueller, Robinson and Lewis",Travel
38707,Robbins-Mercer,Travel
38708,"Holland, Smith and Schwartz",Market
38709,"Calderon, Ashley and Roberts",Cosmetic
38710,Costa-Riggs,Clothing
38711,Butler-Swanson,Market
38713,Leach-Stafford,Electronics
38715,"Barber, Williams and Shah",Cosmetic
38716,Cummings-Welch,Travel
38717,"Holland, Hudson and Davis",Restaurant
38718,Walter Inc,Restaurant
38719,"Ho, Miller and Adams",Cosmetic
38720,Willis-Cook,Clothing
38723,Mullen-Conner,Cosmetic
38724,"Morgan, Bush and Allen",Electronics
38725,Simpson-Ruiz,Market
38726,"Smith, Thompson and Walker",Restaurant
38727,"Snow, Turner and Huffman",Clothing
38728,"Lynch, Jackson and Miller",Market
38729,"Rivera, Williams and Garcia",Market
38730,Griffin-Ellison,Cosmetic
38731,"Fleming, Lindsey and Higgins",Restaurant
38732,"Long, Morgan and Hughes",Restaurant
38733,"Chen, Lee and Freeman",Electronics
38734,Smith-Ponce,Restaurant
38735,"Dixon, Sullivan and Hickman",Electronics
38736,"Ford, Beck and Mcdonald",Cosmetic
38737,"Reynolds, Wood and Erickson",Cosmetic
38738,Walker-Camacho,Cosmetic
38739,"Cruz, Goodwin and Scott",Travel
38740,"Wilson, Holden and Griffin",Cosmetic
38741,"Clark, Stewart and Rodriguez",Restaurant
38743,"Lane, Stevenson and Espinoza",Restaurant
38744,"Griffith, Horne and Carr",Market
38745,"Rivera, Yoder and Johnson",Travel
38747,"Bennett, Washington and Powell",Market
38749,"Howard, Stone and Campbell",Clothing
38750,Evans-Gallegos,Market
38751,"Jones, Miller and Davis",Clothing
38752,Brown-Quinn,Cosmetic
38753,"Krause, Gonzalez and Long",Restaurant
38754,Jones-Salinas,Electronics
38756,Wall-Watkins,Market
38757,Powell-Gordon,Travel
38758,"Watkins, Christian and Mason",Market
38759,"Gilbert, Young and Wood",Clothing
38760,Burns-Rogers,Restaurant
38761,Johnson-Ferguson,Electronics
38762,"Cunningham, Carrillo and Mack",Clothing
38763,Porter-Mcdonald,Travel
38764,"Cardenas, Rice and Williams",Travel
38765,"Hart, Lopez and Roy",Clothing
38766,"Young, Gutierrez and Sampson",Restaurant
38767,Thornton-Tucker,Travel
38768,Ferguson-Bates,Cosmetic
38769,"James, Miles and Crawford",Clothing
38770,"Davis, Shaw and Holloway",Travel
38771,Cole-Myers,Market
38773,"Osborne, Henderson and Miller",Cosmetic
38774,"Williams, Simmons and Stark",Restaurant
38775,"Sullivan, Miller and Nguyen",Clothing
38776,"Turner, Miller and Carter",Market
38777,Thomas-Burgess,Restaurant
38778,Khan-Douglas,Travel
38779,"Case, Bailey and Ryan",Electronics
38781,"Lynch, Thompson and Chang",Travel
38783,"Davis, Price and White",Restaurant
38784,Miranda-Sexton,Restaurant
38785,"Baird, Buck and Simmons",Market
38786,Smith-Huynh,Clothing
38787,Simpson-Myers,Restaurant
38788,Austin-Brown,Travel
38791,Davis-Perez,Electronics
38792,"Moses, Ruiz and Edwards",Clothing
38793,"Spence, Bennett and Farmer",Travel
38794,Chase LLC,Cosmetic
38795,"Lee, Martin and Carroll",Cosmetic
38796,Welch-Taylor,Travel
38798,Pennington-Owens,Market
38800,Orr-Mcmillan,Market
38801,"Brown, Sheppard and Burnett",Market
38802,Ware-Mccormick,Restaurant
38803,"Smith, Clark and Schwartz",Restaurant
38804,Richards-Macias,Travel
38805,Mcclure-Brown,Restaurant
38806,Wise-Lewis,Clothing
38809,"Hudson, Rodriguez and Vasquez",Clothing
38811,Pham-Farmer,Cosmetic
38813,Richards-Green,Restaurant
38814,May-Reyes,Travel
38815,Powell-Pearson,Electronics
38816,"Riley, Shah and Case",Travel
38817,"Shea, Sullivan and Foley",Market
38818,Walter-Ramirez,Restaurant
38819,"Wong, Garcia and Ramos",Clothing
38821,Martinez-Johnson,Restaurant
38822,Carpenter-Juarez,Clothing
38823,Matthews-Arnold,Cosmetic
38824,Cook-Aguilar,Restaurant
38826,Patterson-Herrera,Restaurant
38827,Patrick-Guzman,Travel
38828,"Hubbard, Ross and Cohen",Market
38829,"Macdonald, Moran and Jones",Travel
38830,"Phillips, Blanchard and Richards",Electronics
38831,"Douglas, Evans and Santos",Cosmetic
38832,"Atkins, Blair and Ross",Electronics
38833,"Jones, Meza and Rodriguez",Market
38834,"Galloway, Oliver and Frey",Clothing
38835,"Mcbride, Rodriguez and Robinson",Restaurant
38836,"Coleman, Edwards and Mckay",Restaurant
38837,Lawson-Griffin,Restaurant
38838,"Larson, Lewis and Hernandez",Travel
38839,"Butler, Russo and Jackson",Restaurant
38840,"Carter, Moore and Martinez",Clothing
38841,"Quinn, Orr and Smith",Electronics
38842,"Lee, Crawford and Mckay",Cosmetic
38844,"Ortiz, Mills and Yang",Cosmetic
38845,"Lang, Price and Fernandez",Travel
38846,Martin-Fletcher,Clothing
38848,Hopkins-Ho,Electronics
38850,Ewing-Hancock,Electronics
38851,"Schwartz, Frazier and Hughes",Market
38852,West Inc,Travel
38853,Williams-Yang,Travel
38854,"Henry, Calhoun and Cortez",Travel
38855,Vargas-Rios,Electronics
38857,"Rodriguez, Lamb and Salinas",Travel
38859,"Mason, Nash and Young",Electronics
38860,"Anderson, Mckinney and Wells",Electronics
38861,Simmons-Espinoza,Travel
38862,Campbell-Robinson,Travel
38864,Hunter-Buck,Market
38865,"Stone, Arnold and Scott",Clothing
38867,Roberts-Fuller,Electronics
38868,"Ochoa, Blankenship and Proctor",Travel
38870,Rivera-Hall,Travel
38871,Holmes-Hoffman,Electronics
38872,Smith-Powell,Cosmetic
38874,"Simpson, Jordan and Page",Restaurant
38877,Schwartz-English,Cosmetic
38879,Berry-Foster,Cosmetic
38880,"Moses, Mayo and Houston",Cosmetic
38881,"Harris, Gonzales and Harris",Cosmetic
38882,Arellano-Schroeder,Travel
38883,"Mitchell, Moran and Tran",Market
38886,"Obrien, Miller and Johnston",Electronics
38887,"Smith, Long and Robertson",Cosmetic
38888,Boyd-Payne,Electronics
38889,"Gonzalez, Turner and Ward",Travel
38890,"Brown, Hernandez and Salas",Clothing
38891,"Harrison, White and Ray",Clothing
38892,"Giles, Joseph and Sanders",Restaurant
38893,"Knox, Rivera and Marquez",Clothing
